User_ID,Timestamp,Location_ID
U0487,2026-01-01 21:05:33,Library
U0031,2026-01-01 21:05:40,Math_Building
U0783,2026-01-01 21:05:44,Dorms
U0983,2026-01-01 21:05:49,Library
U0357,2026-01-01 21:05:58,Math_Building
U0273,2026-01-01 21:06:20,Dorms
U0211,2026-01-01 21:06:24,Library
U0664,2026-01-01 21:06:31,Math_Building
U0401,2026-01-01 21:06:51,Library
U0770,2026-01-01 21:07:10,Dorms
U0541,2026-01-01 21:07:19,Student_Center
U0553,2026-01-01 21:07:20,Student_Center
U0365,2026-01-01 21:07:30,Library
U0623,2026-01-01 21:07:36,Student_Center
U0939,2026-01-01 21:07:38,Gym
U0247,2026-01-01 21:07:52,Dorms
U0335,2026-01-01 21:07:52,Cafeteria
U0187,2026-01-01 21:07:54,Cafeteria
U0981,2026-01-01 21:07:56,Dorms
U0450,2026-01-01 21:08:02,Library
U0859,2026-01-01 21:08:28,Dorms
U0835,2026-01-01 21:08:29,Math_Building
U0123,2026-01-01 21:08:31,Cafeteria
U0022,2026-01-01 21:08:32,Dorms
U0523,2026-01-01 21:08:33,Student_Center
U0038,2026-01-01 21:08:38,Math_Building
U0002,2026-01-01 21:08:43,Student_Center
U0797,2026-01-01 21:08:59,Cafeteria
U0615,2026-01-01 21:09:17,Dorms
U0246,2026-01-01 21:09:21,Cafeteria
U0700,2026-01-01 21:09:27,Cafeteria
U0099,2026-01-01 21:10:04,Math_Building
U0773,2026-01-01 21:10:09,Library
U0751,2026-01-01 21:10:23,CS_Building
U0057,2026-01-01 21:10:40,CS_Building
U0277,2026-01-01 21:10:44,Math_Building
U0949,2026-01-01 21:10:59,Library
U0832,2026-01-01 21:11:11,Math_Building
U0740,2026-01-01 21:11:13,Cafeteria
U0129,2026-01-01 21:11:19,Math_Building
U0311,2026-01-01 21:11:24,Math_Building
U0914,2026-01-01 21:11:27,Math_Building
U0321,2026-01-01 21:11:36,Cafeteria
U0802,2026-01-01 21:11:40,Library
U0614,2026-01-01 21:11:56,Library
U0899,2026-01-01 21:12:09,Math_Building
U0946,2026-01-01 21:12:21,Dorms
U0420,2026-01-01 21:12:27,Math_Building
U0298,2026-01-01 21:12:35,CS_Building
U0850,2026-01-01 21:12:39,Dorms
U0444,2026-01-01 21:12:45,Math_Building
U0891,2026-01-01 21:12:45,Cafeteria
U0515,2026-01-01 21:12:55,Gym
U0249,2026-01-01 21:12:59,Dorms
U0012,2026-01-01 21:13:07,Math_Building
U0429,2026-01-01 21:13:18,Cafeteria
U0243,2026-01-01 21:13:33,Library
U0826,2026-01-01 21:13:35,Math_Building
U0736,2026-01-01 21:13:47,Gym
U0639,2026-01-01 21:13:51,Library
U0972,2026-01-01 21:13:52,Cafeteria
U0437,2026-01-01 21:13:53,CS_Building
U0143,2026-01-01 21:14:13,Cafeteria
U0005,2026-01-01 21:14:21,Library
U0945,2026-01-01 21:14:36,Library
U0985,2026-01-01 21:14:55,Dorms
U0204,2026-01-01 21:14:55,Student_Center
U0267,2026-01-01 21:15:05,Cafeteria
U0805,2026-01-01 21:15:05,CS_Building
U0628,2026-01-01 21:15:06,Cafeteria
U0674,2026-01-01 21:15:10,Math_Building
U0794,2026-01-01 21:15:29,Student_Center
U0763,2026-01-01 21:15:30,Math_Building
U0070,2026-01-01 21:15:34,Cafeteria
U0218,2026-01-01 21:15:41,Cafeteria
U0434,2026-01-01 21:15:53,Cafeteria
U0980,2026-01-01 21:15:53,Cafeteria
U0610,2026-01-01 21:15:58,Library
U0451,2026-01-01 21:16:05,Cafeteria
U0885,2026-01-01 21:16:13,Library
U0407,2026-01-01 21:16:24,CS_Building
U0507,2026-01-01 21:16:29,Math_Building
U0170,2026-01-01 21:16:39,Dorms
U0104,2026-01-01 21:16:45,Library
U0019,2026-01-01 21:17:01,Student_Center
U0489,2026-01-01 21:17:08,CS_Building
U0085,2026-01-01 21:17:13,Math_Building
U0976,2026-01-01 21:17:28,Cafeteria
U0565,2026-01-01 21:17:36,Cafeteria
U0438,2026-01-01 21:17:51,Math_Building
U0753,2026-01-01 21:17:59,Cafeteria
U0237,2026-01-01 21:18:03,CS_Building
U0221,2026-01-01 21:18:14,Cafeteria
U0239,2026-01-01 21:18:15,CS_Building
U0388,2026-01-01 21:18:19,Library
U0645,2026-01-01 21:18:27,Student_Center
U0787,2026-01-01 21:18:45,Cafeteria
U0716,2026-01-01 21:19:06,Gym
U0258,2026-01-01 21:19:14,Student_Center
U0761,2026-01-01 21:19:16,Math_Building
U0235,2026-01-01 21:19:44,Gym
U0075,2026-01-01 21:19:58,Dorms
U0181,2026-01-01 21:20:22,Library
U0379,2026-01-01 21:20:27,Dorms
U0397,2026-01-01 21:20:28,Student_Center
U0902,2026-01-01 21:21:10,Gym
U0171,2026-01-01 21:21:15,Student_Center
U0247,2026-01-01 21:21:24,Cafeteria
U0553,2026-01-01 21:21:38,Dorms
U0765,2026-01-01 21:21:58,Library
U0066,2026-01-01 21:22:03,CS_Building
U0176,2026-01-01 21:22:05,Dorms
U0057,2026-01-01 21:22:07,Cafeteria
U0570,2026-01-01 21:22:16,Library
U0614,2026-01-01 21:22:35,Cafeteria
U0069,2026-01-01 21:23:24,Math_Building
U0898,2026-01-01 21:23:35,Gym
U0663,2026-01-01 21:23:39,Library
U0566,2026-01-01 21:23:46,Dorms
U0039,2026-01-01 21:23:48,Cafeteria
U0006,2026-01-01 21:23:48,Student_Center
U0195,2026-01-01 21:23:50,Cafeteria
U0200,2026-01-01 21:23:51,Math_Building
U0950,2026-01-01 21:23:51,Math_Building
U0052,2026-01-01 21:23:53,Dorms
U0779,2026-01-01 21:24:14,Cafeteria
U0220,2026-01-01 21:24:21,Gym
U0295,2026-01-01 21:24:22,Cafeteria
U0046,2026-01-01 21:24:29,Dorms
U0364,2026-01-01 21:24:40,Cafeteria
U0730,2026-01-01 21:24:47,Dorms
U0335,2026-01-01 21:24:55,CS_Building
U0063,2026-01-01 21:25:12,Cafeteria
U0107,2026-01-01 21:25:16,CS_Building
U0889,2026-01-01 21:25:18,CS_Building
U0437,2026-01-01 21:25:25,Student_Center
U0479,2026-01-01 21:25:28,Dorms
U0802,2026-01-01 21:25:45,Cafeteria
U0148,2026-01-01 21:25:45,Dorms
U0122,2026-01-01 21:25:46,Dorms
U0899,2026-01-01 21:26:05,Student_Center
U0129,2026-01-01 21:26:10,Student_Center
U0601,2026-01-01 21:26:22,Cafeteria
U0727,2026-01-01 21:26:57,Cafeteria
U0692,2026-01-01 21:27:11,Library
U0980,2026-01-01 21:27:11,Library
U0922,2026-01-01 21:27:13,Dorms
U0009,2026-01-01 21:27:14,Dorms
U0634,2026-01-01 21:27:36,CS_Building
U0337,2026-01-01 21:27:39,Library
U0956,2026-01-01 21:27:56,Math_Building
U0283,2026-01-01 21:28:17,Math_Building
U0097,2026-01-01 21:28:21,Dorms
U0239,2026-01-01 21:28:25,Cafeteria
U0751,2026-01-01 21:29:01,Library
U0832,2026-01-01 21:29:04,Library
U0213,2026-01-01 21:29:04,Math_Building
U0933,2026-01-01 21:29:07,Library
U0636,2026-01-01 21:29:29,Dorms
U0492,2026-01-01 21:29:39,Cafeteria
U0615,2026-01-01 21:29:55,CS_Building
U0960,2026-01-01 21:30:00,Dorms
U0267,2026-01-01 21:30:07,CS_Building
U0058,2026-01-01 21:30:07,Cafeteria
U0101,2026-01-01 21:30:12,Dorms
U0585,2026-01-01 21:30:20,Student_Center
U0325,2026-01-01 21:31:00,Dorms
U0221,2026-01-01 21:31:03,CS_Building
U0456,2026-01-01 21:31:16,Student_Center
U0188,2026-01-01 21:31:17,Cafeteria
U0736,2026-01-01 21:31:19,Dorms
U0578,2026-01-01 21:31:51,Dorms
U0500,2026-01-01 21:31:51,Student_Center
U0444,2026-01-01 21:32:01,Library
U0030,2026-01-01 21:32:04,Dorms
U0671,2026-01-01 21:32:58,Cafeteria
U0169,2026-01-01 21:33:29,Cafeteria
U0856,2026-01-01 21:33:38,Library
U0237,2026-01-01 21:33:47,Cafeteria
U0376,2026-01-01 21:33:57,Dorms
U0788,2026-01-01 21:34:04,Cafeteria
U0321,2026-01-01 21:34:05,Math_Building
U0096,2026-01-01 21:34:15,Math_Building
U0411,2026-01-01 21:34:38,Cafeteria
U0483,2026-01-01 21:34:40,Student_Center
U0900,2026-01-01 21:34:43,Gym
U0436,2026-01-01 21:34:49,Math_Building
U0173,2026-01-01 21:34:52,Dorms
U0949,2026-01-01 21:35:08,Dorms
U0624,2026-01-01 21:35:13,CS_Building
U0936,2026-01-01 21:35:19,Library
U0243,2026-01-01 21:35:21,Gym
U0981,2026-01-01 21:35:37,Cafeteria
U0218,2026-01-01 21:35:42,Math_Building
U0795,2026-01-01 21:35:54,Gym
U0116,2026-01-01 21:35:54,Dorms
U0726,2026-01-01 21:36:08,Cafeteria
U0753,2026-01-01 21:36:09,CS_Building
U0099,2026-01-01 21:36:12,Library
U0543,2026-01-01 21:36:24,Dorms
U0402,2026-01-01 21:36:24,CS_Building
U0939,2026-01-01 21:36:39,Cafeteria
U0247,2026-01-01 21:36:41,CS_Building
U0123,2026-01-01 21:36:42,Student_Center
U0553,2026-01-01 21:36:43,Math_Building
U0770,2026-01-01 21:36:49,CS_Building
U0134,2026-01-01 21:36:50,Cafeteria
U0358,2026-01-01 21:37:06,CS_Building
U0316,2026-01-01 21:37:21,CS_Building
U0263,2026-01-01 21:37:36,Dorms
U0675,2026-01-01 21:37:37,Cafeteria
U0122,2026-01-01 21:38:11,Cafeteria
U0120,2026-01-01 21:38:20,Dorms
U0265,2026-01-01 21:38:32,Dorms
U0716,2026-01-01 21:38:50,Dorms
U0566,2026-01-01 21:38:55,Library
U0249,2026-01-01 21:39:23,Library
U0669,2026-01-01 21:39:28,Cafeteria
U0239,2026-01-01 21:39:30,CS_Building
U0599,2026-01-01 21:40:16,Math_Building
U0277,2026-01-01 21:40:28,Library
U0063,2026-01-01 21:40:37,CS_Building
U0181,2026-01-01 21:40:52,Dorms
U0766,2026-01-01 21:41:05,Student_Center
U0461,2026-01-01 21:41:13,Gym
U0047,2026-01-01 21:41:15,Cafeteria
U0639,2026-01-01 21:41:15,Cafeteria
U0933,2026-01-01 21:41:18,Dorms
U0324,2026-01-01 21:41:23,Dorms
U0403,2026-01-01 21:41:24,Dorms
U0000,2026-01-01 21:41:43,Gym
U0035,2026-01-01 21:41:52,CS_Building
U0956,2026-01-01 21:42:14,Student_Center
U0400,2026-01-01 21:42:25,Dorms
U0281,2026-01-01 21:42:44,CS_Building
U0907,2026-01-01 21:42:44,Cafeteria
U0629,2026-01-01 21:42:56,Dorms
U0022,2026-01-01 21:42:58,Library
U0997,2026-01-01 21:43:00,Cafeteria
U0802,2026-01-01 21:43:19,Student_Center
U0031,2026-01-01 21:43:19,Library
U0046,2026-01-01 21:43:20,Math_Building
U0057,2026-01-01 21:43:34,Library
U0322,2026-01-01 21:43:35,Cafeteria
U0434,2026-01-01 21:43:41,CS_Building
U0435,2026-01-01 21:43:47,Dorms
U0372,2026-01-01 21:43:49,Gym
U0497,2026-01-01 21:44:13,CS_Building
U0720,2026-01-01 21:44:17,Dorms
U0451,2026-01-01 21:44:19,CS_Building
U0679,2026-01-01 21:44:21,CS_Building
U0079,2026-01-01 21:44:29,Student_Center
U0787,2026-01-01 21:45:00,Library
U0045,2026-01-01 21:45:01,Math_Building
U0878,2026-01-01 21:45:12,Student_Center
U0595,2026-01-01 21:45:29,Student_Center
U0052,2026-01-01 21:45:38,Cafeteria
U0702,2026-01-01 21:45:54,Library
U0173,2026-01-01 21:46:02,Cafeteria
U0479,2026-01-01 21:46:03,Cafeteria
U0554,2026-01-01 21:46:16,CS_Building
U0805,2026-01-01 21:46:20,Library
U0048,2026-01-01 21:46:20,Cafeteria
U0663,2026-01-01 21:46:23,Dorms
U0221,2026-01-01 21:46:23,Library
U0736,2026-01-01 21:46:25,CS_Building
U0657,2026-01-01 21:46:44,Dorms
U0084,2026-01-01 21:46:45,Library
U0615,2026-01-01 21:46:46,Library
U0523,2026-01-01 21:46:51,Library
U0842,2026-01-01 21:46:54,Student_Center
U0667,2026-01-01 21:47:14,Library
U0945,2026-01-01 21:47:17,Student_Center
U0976,2026-01-01 21:47:26,Library
U0946,2026-01-01 21:47:58,CS_Building
U0537,2026-01-01 21:48:08,Gym
U0740,2026-01-01 21:48:32,CS_Building
U0826,2026-01-01 21:48:38,Cafeteria
U0283,2026-01-01 21:48:42,Student_Center
U0401,2026-01-01 21:48:46,Gym
U0115,2026-01-01 21:48:52,Library
U0881,2026-01-01 21:49:10,Gym
U0994,2026-01-01 21:49:10,CS_Building
U0668,2026-01-01 21:49:30,CS_Building
U0671,2026-01-01 21:49:36,Library
U0711,2026-01-01 21:49:47,Dorms
U0835,2026-01-01 21:50:09,Library
U0206,2026-01-01 21:50:11,Dorms
U0211,2026-01-01 21:50:21,Gym
U0566,2026-01-01 21:50:28,Dorms
U0773,2026-01-01 21:50:56,Dorms
U0099,2026-01-01 21:51:00,Cafeteria
U0849,2026-01-01 21:51:02,Dorms
U0038,2026-01-01 21:51:09,Library
U0543,2026-01-01 21:51:23,CS_Building
U0235,2026-01-01 21:52:06,Dorms
U0922,2026-01-01 21:52:10,Math_Building
U0494,2026-01-01 21:52:19,Library
U0898,2026-01-01 21:52:24,Dorms
U0764,2026-01-01 21:52:40,Dorms
U0226,2026-01-01 21:52:50,Student_Center
U0624,2026-01-01 21:52:58,Student_Center
U0440,2026-01-01 21:53:00,Dorms
U0123,2026-01-01 21:53:03,Gym
U0783,2026-01-01 21:53:03,Math_Building
U0257,2026-01-01 21:53:11,Student_Center
U0914,2026-01-01 21:53:11,Library
U0200,2026-01-01 21:53:28,Student_Center
U0022,2026-01-01 21:53:56,Gym
U0435,2026-01-01 21:54:06,CS_Building
U0265,2026-01-01 21:54:22,CS_Building
U0850,2026-01-01 21:54:40,CS_Building
U0125,2026-01-01 21:54:52,Cafeteria
U0357,2026-01-01 21:55:19,Cafeteria
U0669,2026-01-01 21:55:29,CS_Building
U0791,2026-01-01 21:55:34,Cafeteria
U0388,2026-01-01 21:55:57,Gym
U0188,2026-01-01 21:56:02,Library
U0204,2026-01-01 21:56:05,Library
U0092,2026-01-01 21:56:08,Dorms
U0610,2026-01-01 21:56:10,Dorms
U0636,2026-01-01 21:56:26,Math_Building
U0187,2026-01-01 21:57:02,Math_Building
U0700,2026-01-01 21:57:12,CS_Building
U0716,2026-01-01 21:57:15,Cafeteria
U0492,2026-01-01 21:57:23,CS_Building
U0249,2026-01-01 21:57:35,Cafeteria
U0364,2026-01-01 21:57:37,Math_Building
U0817,2026-01-01 21:58:00,Dorms
U0487,2026-01-01 21:58:07,Student_Center
U0012,2026-01-01 21:58:10,Library
U0104,2026-01-01 21:58:18,Cafeteria
U0445,2026-01-01 21:58:18,Dorms
U0885,2026-01-01 21:58:23,Dorms
U0948,2026-01-01 21:58:26,Cafeteria
U0246,2026-01-01 21:58:35,CS_Building
U0972,2026-01-01 21:58:36,Math_Building
U0628,2026-01-01 21:58:39,Math_Building
U0899,2026-01-01 21:58:43,Dorms
U0891,2026-01-01 21:58:56,CS_Building
U0779,2026-01-01 21:59:01,Math_Building
U0295,2026-01-01 21:59:02,Library
U0726,2026-01-01 21:59:07,CS_Building
U0936,2026-01-01 21:59:14,Cafeteria
U0889,2026-01-01 21:59:41,Student_Center
U0859,2026-01-01 21:59:48,Math_Building
U0456,2026-01-01 21:59:56,Library
U0434,2026-01-01 22:00:11,Library
U0578,2026-01-01 22:00:22,Dorms
U0031,2026-01-01 22:00:27,Student_Center
U0595,2026-01-01 22:01:12,Dorms
U0489,2026-01-01 22:01:26,Dorms
U0145,2026-01-01 22:01:35,Dorms
U0258,2026-01-01 22:01:38,Dorms
U0002,2026-01-01 22:02:04,Gym
U0709,2026-01-01 22:02:26,Dorms
U0997,2026-01-01 22:02:41,Library
U0115,2026-01-01 22:03:01,Cafeteria
U0379,2026-01-01 22:03:09,CS_Building
U0365,2026-01-01 22:04:00,Dorms
U0169,2026-01-01 22:04:31,Student_Center
U0420,2026-01-01 22:04:31,Dorms
U0949,2026-01-01 22:04:51,Library
U0411,2026-01-01 22:05:13,CS_Building
U0645,2026-01-01 22:05:19,Dorms
U0958,2026-01-01 22:05:20,Dorms
U0730,2026-01-01 22:05:40,Cafeteria
U0629,2026-01-01 22:05:53,Cafeteria
U0795,2026-01-01 22:06:32,Dorms
U0856,2026-01-01 22:06:33,Cafeteria
U0450,2026-01-01 22:06:46,Student_Center
U0541,2026-01-01 22:07:05,Dorms
U0123,2026-01-01 22:07:07,Dorms
U0985,2026-01-01 22:07:23,Cafeteria
U0791,2026-01-01 22:07:25,Math_Building
U0537,2026-01-01 22:07:40,Dorms
U0805,2026-01-01 22:07:40,Dorms
U0052,2026-01-01 22:07:48,Library
U0085,2026-01-01 22:08:05,Student_Center
U0038,2026-01-01 22:08:10,Student_Center
U0017,2026-01-01 22:08:22,Dorms
U0761,2026-01-01 22:08:31,Student_Center
U0092,2026-01-01 22:08:36,Cafeteria
U0763,2026-01-01 22:08:40,Student_Center
U0101,2026-01-01 22:09:25,Cafeteria
U0107,2026-01-01 22:09:29,Dorms
U0039,2026-01-01 22:09:33,Math_Building
U0170,2026-01-01 22:09:37,Cafeteria
U0933,2026-01-01 22:09:39,Library
U0907,2026-01-01 22:09:42,Math_Building
U0610,2026-01-01 22:09:55,Cafeteria
U0438,2026-01-01 22:10:02,Library
U0679,2026-01-01 22:10:31,Library
U0565,2026-01-01 22:10:33,Math_Building
U0005,2026-01-01 22:10:33,Student_Center
U0045,2026-01-01 22:10:36,Student_Center
U0403,2026-01-01 22:11:04,Library
U0471,2026-01-01 22:11:28,Dorms
U0397,2026-01-01 22:11:28,Dorms
U0674,2026-01-01 22:11:41,Student_Center
U0047,2026-01-01 22:11:53,Math_Building
U0295,2026-01-01 22:11:53,Cafeteria
U0976,2026-01-01 22:11:57,Cafeteria
U0116,2026-01-01 22:11:59,CS_Building
U0570,2026-01-01 22:12:14,Student_Center
U0120,2026-01-01 22:12:17,Cafeteria
U0770,2026-01-01 22:12:19,Library
U0599,2026-01-01 22:12:36,Cafeteria
U0601,2026-01-01 22:12:38,Math_Building
U0766,2026-01-01 22:12:44,Dorms
U0213,2026-01-01 22:13:34,Student_Center
U0031,2026-01-01 22:13:39,Dorms
U0773,2026-01-01 22:13:58,Cafeteria
U0783,2026-01-01 22:14:05,Cafeteria
U0500,2026-01-01 22:14:13,Dorms
U0200,2026-01-01 22:14:16,Dorms
U0503,2026-01-01 22:14:33,Dorms
U0794,2026-01-01 22:14:56,Library
U0751,2026-01-01 22:14:59,Cafeteria
U0407,2026-01-01 22:15:15,Cafeteria
U0129,2026-01-01 22:15:31,Dorms
U0009,2026-01-01 22:15:37,CS_Building
U0048,2026-01-01 22:15:45,Math_Building
U0411,2026-01-01 22:15:46,Library
U0335,2026-01-01 22:16:22,Student_Center
U0960,2026-01-01 22:16:23,Cafeteria
U0727,2026-01-01 22:16:50,CS_Building
U0436,2026-01-01 22:16:55,Student_Center
U0945,2026-01-01 22:17:11,Gym
U0237,2026-01-01 22:17:16,CS_Building
U0444,2026-01-01 22:17:22,Cafeteria
U0173,2026-01-01 22:17:25,Library
U0096,2026-01-01 22:17:30,Cafeteria
U0283,2026-01-01 22:17:36,Gym
U0148,2026-01-01 22:18:33,Math_Building
U0122,2026-01-01 22:18:44,Math_Building
U0115,2026-01-01 22:18:45,Math_Building
U0033,2026-01-01 22:19:08,Dorms
U0006,2026-01-01 22:19:21,Gym
U0435,2026-01-01 22:19:30,Cafeteria
U0306,2026-01-01 22:19:31,Dorms
U0063,2026-01-01 22:20:03,Cafeteria
U0171,2026-01-01 22:20:11,Library
U0325,2026-01-01 22:20:28,Cafeteria
U0401,2026-01-01 22:20:45,Dorms
U0017,2026-01-01 22:20:50,Math_Building
U0066,2026-01-01 22:21:22,Student_Center
U0634,2026-01-01 22:21:22,Student_Center
U0379,2026-01-01 22:21:32,Library
U0939,2026-01-01 22:21:35,Library
U0675,2026-01-01 22:21:39,CS_Building
U0337,2026-01-01 22:22:05,Cafeteria
U0900,2026-01-01 22:22:07,Cafeteria
U0928,2026-01-01 22:22:18,Math_Building
U0281,2026-01-01 22:22:26,Cafeteria
U0585,2026-01-01 22:22:45,Dorms
U0079,2026-01-01 22:22:50,Dorms
U0295,2026-01-01 22:23:53,Math_Building
U0831,2026-01-01 22:24:03,Dorms
U0471,2026-01-01 22:24:20,CS_Building
U0792,2026-01-01 22:24:27,Dorms
U0030,2026-01-01 22:24:42,Cafeteria
U0206,2026-01-01 22:25:48,Cafeteria
U0321,2026-01-01 22:26:05,Cafeteria
U0878,2026-01-01 22:26:20,Dorms
U0000,2026-01-01 22:26:37,Dorms
U0832,2026-01-01 22:26:38,Cafeteria
U0012,2026-01-01 22:26:47,Student_Center
U0736,2026-01-01 22:26:55,Student_Center
U0009,2026-01-01 22:26:57,Cafeteria
U0787,2026-01-01 22:27:13,Gym
U0817,2026-01-01 22:27:27,Math_Building
U0972,2026-01-01 22:27:35,Library
U0789,2026-01-01 22:27:41,Dorms
U0085,2026-01-01 22:28:15,Library
U0881,2026-01-01 22:28:28,Dorms
U0283,2026-01-01 22:28:41,Dorms
U0461,2026-01-01 22:28:42,Dorms
U0981,2026-01-01 22:28:56,Math_Building
U0058,2026-01-01 22:29:21,Math_Building
U0958,2026-01-01 22:29:29,Math_Building
U0249,2026-01-01 22:29:49,Math_Building
U0235,2026-01-01 22:30:18,Library
U0277,2026-01-01 22:30:20,Dorms
U0657,2026-01-01 22:30:37,CS_Building
U0226,2026-01-01 22:30:40,Library
U0306,2026-01-01 22:30:47,Cafeteria
U0057,2026-01-01 22:31:05,Dorms
U0948,2026-01-01 22:31:21,Math_Building
U0726,2026-01-01 22:31:25,Library
U0440,2026-01-01 22:31:29,CS_Building
U0092,2026-01-01 22:31:44,Math_Building
U0663,2026-01-01 22:31:52,Cafeteria
U0006,2026-01-01 22:32:07,Dorms
U0669,2026-01-01 22:32:31,Student_Center
U0500,2026-01-01 22:33:18,Library
U0541,2026-01-01 22:33:39,CS_Building
U0764,2026-01-01 22:34:42,Library
U0985,2026-01-01 22:34:58,Math_Building
U0949,2026-01-01 22:34:58,Cafeteria
U0357,2026-01-01 22:35:01,Student_Center
U0045,2026-01-01 22:35:10,Library
U0610,2026-01-01 22:35:30,Math_Building
U0400,2026-01-01 22:35:33,Cafeteria
U0615,2026-01-01 22:35:54,Cafeteria
U0101,2026-01-01 22:35:56,Math_Building
U0325,2026-01-01 22:35:59,CS_Building
U0134,2026-01-01 22:36:10,CS_Building
U0639,2026-01-01 22:36:11,CS_Building
U0702,2026-01-01 22:36:15,Cafeteria
U0779,2026-01-01 22:36:19,Dorms
U0716,2026-01-01 22:36:42,Student_Center
U0570,2026-01-01 22:37:06,Library
U0084,2026-01-01 22:37:13,Dorms
U0645,2026-01-01 22:37:24,Math_Building
U0145,2026-01-01 22:37:30,Cafeteria
U0946,2026-01-01 22:37:54,Library
U0754,2026-01-01 22:38:00,Cafeteria
U0122,2026-01-01 22:38:14,Student_Center
U0487,2026-01-01 22:38:17,Dorms
U0170,2026-01-01 22:38:35,Math_Building
U0997,2026-01-01 22:38:39,Student_Center
U0668,2026-01-01 22:38:48,Library
U0451,2026-01-01 22:38:54,Student_Center
U0438,2026-01-01 22:39:30,Gym
U0674,2026-01-01 22:39:30,Library
U0859,2026-01-01 22:39:46,Student_Center
U0831,2026-01-01 22:39:53,Library
U0791,2026-01-01 22:40:29,Student_Center
U0976,2026-01-01 22:40:35,Math_Building
U0720,2026-01-01 22:40:38,Library
U0456,2026-01-01 22:40:39,Gym
U0188,2026-01-01 22:41:05,Gym
U0097,2026-01-01 22:41:14,Dorms
U0554,2026-01-01 22:41:38,Student_Center
U0397,2026-01-01 22:42:17,Cafeteria
U0910,2026-01-01 22:42:19,CS_Building
U0265,2026-01-01 22:43:01,Cafeteria
U0842,2026-01-01 22:43:25,Library
U0907,2026-01-01 22:43:42,Dorms
U0494,2026-01-01 22:43:49,Dorms
U0661,2026-01-01 22:44:19,Dorms
U0945,2026-01-01 22:44:45,Dorms
U0114,2026-01-01 22:44:51,Dorms
U0306,2026-01-01 22:45:15,Math_Building
U0740,2026-01-01 22:45:21,Library
U0898,2026-01-01 22:45:39,Math_Building
U0928,2026-01-01 22:45:42,Cafeteria
U0420,2026-01-01 22:46:30,CS_Building
U0445,2026-01-01 22:46:32,Cafeteria
U0730,2026-01-01 22:46:38,CS_Building
U0663,2026-01-01 22:46:40,Math_Building
U0629,2026-01-01 22:46:42,CS_Building
U0403,2026-01-01 22:46:58,Student_Center
U0914,2026-01-01 22:47:08,Dorms
U0922,2026-01-01 22:47:24,Student_Center
U0323,2026-01-01 22:47:33,Student_Center
U0602,2026-01-01 22:47:47,Dorms
U0120,2026-01-01 22:48:00,CS_Building
U0213,2026-01-01 22:48:09,Library
U0006,2026-01-01 22:48:19,CS_Building
U0559,2026-01-01 22:48:41,Dorms
U0492,2026-01-01 22:48:41,Library
U0005,2026-01-01 22:48:47,Dorms
U0994,2026-01-01 22:49:04,Library
U0125,2026-01-01 22:49:10,Math_Building
U0770,2026-01-01 22:49:12,Cafeteria
U0634,2026-01-01 22:49:44,Dorms
U0301,2026-01-01 22:49:45,Dorms
U0766,2026-01-01 22:50:05,Library
U0235,2026-01-01 22:50:15,Cafeteria
U0060,2026-01-01 22:50:32,Dorms
U0578,2026-01-01 22:50:35,Cafeteria
U0134,2026-01-01 22:50:41,Cafeteria
U0200,2026-01-01 22:50:42,CS_Building
U0017,2026-01-01 22:50:47,Library
U0171,2026-01-01 22:50:49,Dorms
U0936,2026-01-01 22:50:56,Library
U0379,2026-01-01 22:51:42,Gym
U0116,2026-01-01 22:51:43,Library
U0163,2026-01-01 22:51:46,Dorms
U0189,2026-01-01 22:52:26,Dorms
U0092,2026-01-01 22:52:46,Cafeteria
U0859,2026-01-01 22:53:00,Dorms
U0000,2026-01-01 22:53:38,Cafeteria
U0397,2026-01-01 22:53:51,CS_Building
U0169,2026-01-01 22:53:58,Gym
U0727,2026-01-01 22:54:07,Student_Center
U0831,2026-01-01 22:54:15,Dorms
U0364,2026-01-01 22:54:16,Cafeteria
U0785,2026-01-01 22:54:18,Dorms
U0960,2026-01-01 22:54:21,Library
U0115,2026-01-01 22:54:27,Cafeteria
U0773,2026-01-01 22:54:36,CS_Building
U0570,2026-01-01 22:54:37,Gym
U0754,2026-01-01 22:54:39,Math_Building
U0145,2026-01-01 22:54:48,Student_Center
U0188,2026-01-01 22:55:48,Cafeteria
U0456,2026-01-01 22:56:40,Dorms
U0246,2026-01-01 22:56:41,Student_Center
U0079,2026-01-01 22:57:04,CS_Building
U0791,2026-01-01 22:57:37,Library
U0933,2026-01-01 22:57:57,Dorms
U0981,2026-01-01 22:57:59,Dorms
U0669,2026-01-01 22:58:12,Library
U0444,2026-01-01 22:58:28,Math_Building
U0655,2026-01-01 22:58:40,Dorms
U0565,2026-01-01 22:58:43,Student_Center
U0039,2026-01-01 22:58:53,Cafeteria
U0489,2026-01-01 22:59:27,CS_Building
U0585,2026-01-01 23:00:31,Cafeteria
U0661,2026-01-01 23:00:37,Cafeteria
U0461,2026-01-01 23:00:50,Cafeteria
U0730,2026-01-01 23:01:12,Library
U0817,2026-01-01 23:02:11,Student_Center
U0709,2026-01-01 23:02:23,Cafeteria
U0171,2026-01-01 23:02:25,Math_Building
U0085,2026-01-01 23:02:36,Gym
U0792,2026-01-01 23:03:07,Cafeteria
U0401,2026-01-01 23:03:23,Cafeteria
U0856,2026-01-01 23:03:30,Student_Center
U0805,2026-01-01 23:03:46,Library
U0450,2026-01-01 23:03:46,Dorms
U0291,2026-01-01 23:03:53,Dorms
